Frequency (Hz)	Level (dB)
4705.004883	-43.897141
4710.388184	-44.590004
4715.771484	-45.322445
4721.154785	-46.538570
4726.538086	-46.120895
4731.921387	-45.568169
4737.304688	-45.430634
4742.687988	-45.178219
4748.071289	-46.536121
4753.454590	-45.562149
4758.837891	-45.612549
4764.221191	-45.938148
4769.604492	-46.414974
4774.987793	-46.316650
4780.371094	-48.092571
4785.754395	-50.521156
4791.137695	-53.184696
4796.520996	-50.009483
4801.904297	-49.893658
4807.287598	-50.345734
4812.670898	-50.539921
4818.054199	-49.667736
4823.437500	-45.298298
4828.820801	-44.052486
4834.204102	-43.656200
4839.587402	-46.894966
4844.970703	-43.752014
4850.354004	-41.342533
4855.737305	-41.084839
4861.120605	-42.203461
4866.503906	-41.997784
4871.887207	-42.193573
4877.270508	-44.256081
4882.653809	-44.446049
4888.037109	-47.088104
4893.420410	-46.856567
4898.803711	-44.359844
4904.187012	-43.425148
4909.570312	-42.761723
4914.953613	-41.300491
4920.336914	-40.361729
4925.720215	-41.753635
4931.103516	-44.834267
4936.486816	-48.370033
4941.870117	-46.229210
4947.253418	-48.186329
4952.636719	-47.622635
4958.020020	-48.498913
4963.403320	-49.420727
4968.786621	-47.205063
4974.169922	-47.800819
4979.553223	-47.169834
4984.936523	-47.810581
4990.319824	-45.839382
4995.703125	-47.684589
5001.086426	-47.595875
5006.469727	-48.119186
5011.853027	-47.511097
5017.236328	-45.532806
5022.619629	-43.356201
5028.002930	-44.496616
5033.386230	-43.853321
5038.769531	-40.500195
5044.152832	-39.813972
5049.536133	-41.347904
5054.919434	-40.281818
5060.302734	-39.748611
5065.686035	-40.106804
5071.069336	-39.589523
5076.452637	-42.160286
5081.835938	-43.297226
5087.219238	-41.977161
5092.602539	-41.231766
5097.985840	-42.054539
5103.369141	-40.644138
5108.752441	-41.889156
5114.135742	-42.698833
5119.519043	-43.365780
5124.902344	-41.244602
5130.285645	-42.080845
5135.668945	-43.608952
5141.052246	-44.990479
5146.435547	-45.982719
5151.818848	-49.450630
5157.202148	-52.467621
5162.585449	-51.188908
5167.968750	-45.363243
5173.352051	-45.323193
5178.735352	-51.020443
5184.118652	-52.234776
5189.501953	-50.209572
5194.885254	-48.341061
5200.268555	-50.692074
5205.651855	-50.566059
5211.035156	-44.346405
5216.418457	-41.700520
5221.801758	-43.578346
5227.185059	-40.194759
5232.568359	-39.723465
5237.951660	-40.882927
5243.334961	-42.842220
5248.718262	-44.824085
5254.101562	-42.397427
5259.484863	-44.519588
5264.868164	-43.397083
5270.251465	-44.496529
5275.634766	-46.562645
5281.018066	-47.048069
5286.401367	-46.566025
5291.784668	-46.986309
5297.167969	-47.703903
5302.551270	-48.507450
5307.934570	-45.873287
5313.317871	-45.219166
5318.701172	-49.101788
5324.084473	-49.640343
5329.467773	-49.336945
5334.851074	-47.608883
5340.234375	-47.255825
5345.617676	-46.990944
5351.000977	-49.171093
5356.384277	-49.618828
5361.767578	-50.281685
5367.150879	-52.199825
5372.534180	-52.742859
5377.917480	-51.608372
5383.300781	-48.974205
5388.684082	-46.677727
5394.067383	-47.374271
5399.450684	-48.515556
5404.833984	-48.639919
5410.217285	-48.887711
5415.600586	-47.363235
5420.983887	-45.043110
5426.367188	-43.467747
5431.750488	-42.207859
5437.133789	-42.939438
5442.517090	-45.334896
5447.900391	-47.727863
5453.283691	-47.469151
5458.666992	-46.310947
5464.050293	-43.133343
5469.433594	-41.859604
5474.816895	-42.207596
5480.200195	-44.987717
5485.583496	-47.835327
5490.966797	-48.293797
5496.350098	-47.124352
5501.733398	-47.851677
5507.116699	-46.747299
5512.500000	-45.472065
5517.883301	-44.577206
5523.266602	-44.251961
5528.649902	-45.120583
5534.033203	-47.594612
5539.416504	-47.089798
5544.799805	-46.189034
5550.183105	-45.010071
5555.566406	-45.262089
5560.949707	-45.512867
5566.333008	-47.437454
5571.716309	-47.181293
5577.099609	-46.848099
5582.482910	-46.704628
5587.866211	-47.730892
5593.249512	-48.118046
5598.632812	-48.772945
5604.016113	-49.290054
5609.399414	-49.312805
5614.782715	-49.377064
5620.166016	-48.900860
5625.549316	-47.230385
5630.932617	-47.536072
5636.315918	-47.805309
5641.699219	-48.522507
5647.082520	-49.449276
5652.465820	-48.695415
5657.849121	-47.222038
5663.232422	-47.213154
5668.615723	-46.639046
5673.999023	-47.070156
5679.382324	-48.120377
5684.765625	-47.941547
5690.148926	-49.546906
5695.532227	-50.179375
5700.915527	-50.686146
5706.298828	-52.315773
5711.682129	-52.235832
5717.065430	-49.307217
5722.448730	-48.132339
5727.832031	-50.515289
5733.215332	-55.346214
5738.598633	-55.240028
5743.981934	-55.442448
5749.365234	-53.237358
5754.748535	-51.355946
5760.131836	-49.531841
5765.515137	-46.332375
5770.898438	-46.383816
5776.281738	-50.063854
5781.665039	-50.642525
5787.048340	-46.558609
5792.431641	-47.017628
5797.814941	-49.492428
5803.198242	-47.155987
5808.581543	-45.858185
5813.964844	-46.264629
5819.348145	-51.230110
5824.731445	-52.649887
5830.114746	-51.025372
5835.498047	-50.043358
5840.881348	-52.273731
5846.264648	-52.686733
5851.647949	-49.894306
5857.031250	-48.588074
5862.414551	-49.010868
5867.797852	-49.324810
5873.181152	-47.816833
5878.564453	-48.130417
5883.947754	-49.441994
5889.331055	-53.510651
5894.714355	-51.226711
5900.097656	-50.339230
5905.480957	-49.275738
5910.864258	-49.481396
5916.247559	-51.225029
5921.630859	-50.946949
5927.014160	-52.228561
5932.397461	-53.544006
5937.780762	-54.903027
5943.164062	-51.418877
5948.547363	-51.371117
5953.930664	-51.881607
5959.313965	-54.401878
5964.697266	-53.914459
5970.080566	-53.083076
5975.463867	-51.997898
5980.847168	-52.324829
5986.230469	-52.813484
5991.613770	-52.653584
5996.997070	-51.663246
6002.380371	-50.622696
6007.763672	-51.841572
6013.146973	-52.057259
6018.530273	-53.293896
6023.913574	-53.347294
6029.296875	-55.608482
6034.680176	-54.391090
6040.063477	-53.804394
6045.446777	-53.753410
6050.830078	-54.728737
6056.213379	-60.171242
6061.596680	-60.165771
6066.979980	-57.520027
6072.363281	-56.312317
6077.746582	-62.808270
